,yaw_0,yaw_1,yaw_2,yaw_3,yaw_4,yaw_5,yaw_6,yaw_7,yaw_8,yaw_9,yaw_10,yaw_11,yaw_12,yaw_13,yaw_14,yaw_15,yaw_16,yaw_17,yaw_18,yaw_19,yaw_20,yaw_21,yaw_22,yaw_23,yaw_24,yaw_25,yaw_26,yaw_27,yaw_28,yaw_29,pitch_0,pitch_1,pitch_2,pitch_3,pitch_4,pitch_5,pitch_6,pitch_7,pitch_8,pitch_9,pitch_10,pitch_11,pitch_12,pitch_13,pitch_14,pitch_15,pitch_16,pitch_17,pitch_18,pitch_19,pitch_20,pitch_21,pitch_22,pitch_23,pitch_24,pitch_25,pitch_26,pitch_27,pitch_28,pitch_29,row_0,row_1,row_2,row_3,row_4,row_5,row_6,row_7,row_8,row_9,row_10,row_11,row_12,row_13,row_14,row_15,row_16,row_17,row_18,row_19,row_20,row_21,row_22,row_23,row_24,row_25,row_26,row_27,row_28,row_29,gesture
409,-154.53,-154.8,-155.09,-155.51,-155.6,-154.72,-153.59,-149.76,-146.46,-136.71,-128.49,-82.75,-59.16,-30.82,-25.06,-20.39,-20.39,-20.39,-20.39,-20.39,-20.39,-20.39,-20.39,-20.39,-20.39,-178.59,178.09,173.61,172.38,170.95,54.16,54.06,53.82,53.08,52.66,53.48,54.85,59.94,63.25,70.95,74.58,79.51,78.27,71.11,66.98,59.37,59.37,59.37,59.37,59.37,59.37,59.37,59.37,59.37,59.37,74.46,71.39,60.29,55.16,45.58,-146.81,-147.06,-147.34,-147.71,-147.86,-147.23,-146.4,-143.43,-140.46,-131.18,-123.24,-77.89,-54.34,-25.98,-20.07,-14.62,-14.62,-14.62,-14.62,-14.62,-14.62,-14.62,-14.62,-14.62,-14.62,-153.17,-156.06,-158.61,-158.87,-158.53,pull
410,-165.51,-165.29,-165.13,-165.0,-165.12,-166.32,-168.22,-171.18,-172.63,-171.62,-168.88,-160.61,-145.0,-101.37,-63.02,-42.84,-37.07,-32.1,-30.16,-29.63,-30.98,-40.2,-55.7,-104.97,-137.47,-155.49,-162.45,-166.21,-168.89,-171.52,49.78,49.95,50.17,50.38,50.62,50.77,50.16,49.36,51.01,58.15,64.35,71.82,77.38,80.59,77.65,70.54,65.63,59.86,57.56,59.04,62.83,70.21,75.55,78.61,74.91,67.43,61.61,54.85,49.37,42.75,-141.85,-141.8,-141.63,-141.32,-141.24,-142.5,-144.37,-146.97,-149.05,-151.31,-151.25,-146.14,-132.8,-91.75,-55.62,-37.98,-33.28,-30.07,-29.47,-30.74,-32.95,-41.18,-55.21,-100.81,-130.51,-145.59,-150.86,-152.29,-154.21,-155.55,pull
411,-147.31,-147.44,-147.95,-148.55,-152.91,-156.07,-162.55,-163.78,-164.09,-163.69,-160.91,-158.68,-147.97,-140.13,-102.95,-79.91,-48.01,-40.18,-30.66,-28.14,-27.3,-29.91,-52.34,-84.11,-142.29,-150.98,-159.46,-162.32,-166.28,-167.5,48.36,48.28,48.23,48.28,46.43,44.15,36.5,33.9,34.35,37.97,48.57,53.67,65.32,69.67,76.52,76.51,71.16,67.51,61.51,60.2,62.41,65.54,75.58,78.56,69.64,62.49,48.63,43.01,33.6,30.06,-137.89,-137.93,-137.77,-138.06,-142.56,-145.84,-152.3,-152.43,-153.11,-153.94,-153.52,-152.31,-142.23,-134.5,-97.6,-74.7,-42.97,-34.87,-26.36,-24.85,-26.59,-29.77,-53.0,-84.11,-139.71,-147.21,-152.18,-153.91,-156.64,-157.29,pull
412,-149.03,-149.13,-149.62,-150.16,-152.04,-155.48,-158.8,-159.84,-158.3,-156.15,-148.84,-139.55,-106.6,-70.5,-36.19,-23.91,-14.25,-9.13,-6.8,-7.21,-8.31,-10.43,-23.47,-78.35,-146.13,-155.48,-159.26,-161.42,-163.47,-165.03,51.04,51.08,51.15,51.36,51.59,50.57,49.52,50.33,54.41,58.96,68.0,74.16,80.72,81.16,76.37,71.61,65.29,60.82,57.9,59.13,64.36,69.83,79.88,84.65,76.67,67.63,56.2,49.15,41.88,37.67,-143.21,-143.28,-143.55,-143.77,-145.05,-148.92,-152.24,-153.47,-152.46,-151.48,-146.51,-139.09,-108.94,-74.51,-41.8,-30.19,-21.55,-18.12,-17.26,-18.75,-20.89,-22.91,-35.63,-89.0,-153.8,-160.54,-160.95,-160.94,-160.36,-161.19,pull
413,-164.86,-164.86,-164.82,-164.97,-165.21,-165.65,-166.67,-167.54,-167.35,-166.09,-164.34,-161.4,-155.34,-146.79,-120.47,-90.3,-50.86,-34.36,-20.78,-14.44,-10.39,-10.82,-16.67,-32.4,-149.81,-164.1,-167.97,-168.78,-168.95,-169.24,37.32,37.22,37.12,37.06,36.86,36.07,34.99,34.13,35.0,39.45,47.31,54.33,63.39,69.88,76.92,78.8,76.59,73.34,68.77,66.42,66.39,69.39,76.81,83.1,82.53,73.88,61.71,51.18,39.07,32.03,-145.22,-145.22,-145.0,-145.29,-145.8,-145.9,-146.75,-147.13,-146.56,-146.37,-146.43,-144.9,-140.38,-132.85,-108.13,-79.44,-41.51,-25.69,-12.91,-7.84,-5.66,-7.05,-14.5,-30.67,-148.56,-162.01,-163.8,-162.44,-159.76,-157.97,pull
414,-165.27,-164.96,-164.25,-163.04,-159.0,-155.89,-151.56,-148.64,-143.71,-140.02,-133.0,-126.6,-111.9,-98.82,-76.76,-62.42,-44.52,-34.39,-24.57,-20.37,-18.02,-20.34,-43.52,-106.2,-147.12,-155.92,-161.26,-162.97,-164.99,-165.63,35.35,35.34,35.43,36.2,39.01,42.09,46.93,50.25,54.64,57.98,62.67,66.41,70.92,72.9,73.25,72.02,69.17,66.86,64.79,65.31,70.01,75.42,83.35,85.14,79.51,74.29,68.46,64.46,58.9,55.3,-149.86,-148.91,-146.72,-144.93,-139.0,-135.57,-131.29,-128.51,-123.66,-120.31,-114.37,-109.16,-96.77,-84.88,-64.93,-52.21,-37.46,-29.87,-23.4,-21.38,-20.56,-23.51,-46.72,-109.12,-147.9,-155.69,-158.88,-159.42,-158.74,-157.71,pull
415,-160.28,-160.39,-160.42,-160.52,-160.0,-159.68,-158.12,-157.13,-153.74,-150.15,-131.15,-104.58,-45.26,-29.97,-18.16,-15.65,-13.09,-12.43,-12.94,-13.64,-14.19,-14.88,-21.17,-28.83,-104.99,-136.13,-155.33,-159.52,-163.66,-164.94,46.84,46.62,46.12,45.95,46.21,47.05,51.2,54.69,64.03,69.05,77.9,81.37,79.6,75.41,67.62,64.66,58.78,56.48,53.73,53.8,57.54,61.29,71.1,76.86,82.87,78.87,69.97,65.59,58.12,54.78,-152.36,-152.63,-152.52,-152.55,-152.2,-152.78,-152.61,-151.93,-149.73,-146.41,-126.95,-100.39,-40.92,-24.66,-11.93,-9.04,-5.21,-4.3,-4.91,-6.39,-9.14,-11.03,-17.99,-25.81,-101.1,-130.95,-148.52,-152.39,-155.52,-156.27,pull
416,-158.97,-158.94,-159.29,-159.57,-159.97,-159.62,-157.49,-156.29,-149.64,-143.71,-124.14,-106.22,-63.22,-47.32,-30.35,-25.26,-18.65,-17.24,-15.35,-15.42,-17.32,-19.88,-40.86,-96.0,-158.3,-162.94,-168.1,-169.46,-170.01,-170.01,50.48,50.33,49.99,49.69,49.03,49.32,53.18,55.58,63.14,67.29,73.98,76.18,75.27,72.19,64.67,61.34,54.94,53.42,54.22,56.61,64.51,69.77,81.55,84.37,74.53,69.02,57.38,52.12,42.51,39.1,-145.39,-145.28,-145.69,-145.88,-146.08,-145.58,-144.1,-143.4,-138.0,-132.83,-114.73,-97.54,-56.09,-40.56,-23.75,-18.72,-11.82,-10.33,-10.32,-11.39,-15.12,-19.08,-40.73,-93.97,-153.83,-157.68,-161.13,-161.93,-159.83,-158.57,pull
417,-162.28,-162.85,-163.11,-161.3,-159.06,-155.74,-153.66,-149.51,-144.91,-136.89,-128.19,-108.19,-87.68,-55.03,-34.41,-18.3,-11.75,-5.33,-1.03,3.9,6.97,42.66,-179.04,-177.95,-178.33,-177.86,-177.8,-177.87,-177.34,-176.85,43.52,41.99,40.45,40.89,42.5,44.5,46.4,51.8,57.1,64.56,69.01,74.74,77.55,77.56,75.1,70.74,68.69,66.88,67.52,72.53,78.37,88.85,82.4,74.81,70.54,65.26,62.14,57.97,55.19,51.3,-144.87,-144.46,-144.09,-141.45,-138.56,-135.44,-133.54,-128.87,-124.55,-118.09,-110.12,-92.52,-74.04,-43.57,-23.98,-10.32,-5.49,-0.47,3.06,7.68,10.68,47.34,-173.79,-172.24,-172.41,-171.73,-171.08,-169.97,-168.33,-166.16,pull
418,-155.2,-155.91,-156.59,-157.43,-158.32,-160.23,-161.85,-163.83,-164.15,-163.73,-162.14,-159.32,-155.29,-124.55,-52.66,-8.59,-2.34,0.35,0.34,-0.57,-0.87,-2.84,-5.91,-75.26,-166.27,-170.54,-170.36,-169.5,-169.41,-170.23,46.7,47.24,47.34,47.42,47.09,46.23,45.7,46.67,49.1,54.11,59.56,68.79,75.62,84.6,85.24,77.6,72.13,66.0,63.5,63.49,65.82,72.97,79.22,88.6,82.55,71.48,62.19,50.29,43.42,36.51,-150.26,-151.03,-151.89,-152.6,-153.22,-154.57,-156.25,-158.26,-158.94,-159.11,-157.81,-157.06,-154.93,-126.58,-56.03,-14.79,-10.04,-8.54,-9.22,-11.05,-11.84,-13.85,-16.34,-83.55,-172.61,-173.98,-171.06,-166.3,-163.77,-162.63,pull
419,-156.69,-156.69,-156.53,-156.38,-156.26,-155.58,-154.12,-154.16,-153.74,-153.12,-150.36,-148.39,-142.15,-138.47,-128.0,-121.86,-108.83,-101.62,-87.44,-79.51,-67.23,-60.64,-49.66,-46.18,-41.3,-41.13,-44.85,-49.57,-62.05,-70.39,5.74,6.12,7.66,8.89,11.94,14.73,21.97,24.68,30.06,33.14,40.51,44.35,51.19,53.66,58.61,60.42,62.71,63.17,63.25,63.0,62.05,61.01,57.92,57.28,55.96,56.32,59.03,61.02,64.95,66.48,-141.06,-141.16,-141.14,-140.97,-140.7,-138.29,-135.63,-135.99,-136.48,-136.72,-136.25,-135.61,-131.53,-128.97,-120.91,-115.48,-103.2,-96.75,-84.88,-78.22,-68.84,-64.02,-55.98,-53.66,-50.79,-50.93,-54.08,-57.83,-67.69,-74.46,pull
420,-155.02,-155.17,-155.82,-156.36,-156.8,-156.62,-156.0,-155.34,-150.46,-145.77,-121.51,-96.82,-46.31,-34.56,-34.56,-34.56,-34.56,-34.56,-34.56,-34.56,-34.56,-34.56,-34.56,-34.56,-34.56,168.36,168.36,168.36,168.36,168.36,39.48,39.31,39.17,39.1,39.02,39.63,45.36,50.14,61.08,66.09,75.84,78.33,75.63,72.67,72.67,72.67,72.67,72.67,72.67,72.67,72.67,72.67,72.67,72.67,72.67,64.76,64.76,64.76,64.76,64.76,-137.18,-137.2,-137.51,-137.83,-138.21,-137.96,-137.99,-138.07,-134.5,-130.58,-108.69,-84.93,-36.25,-24.69,-24.69,-24.69,-24.69,-24.69,-24.69,-24.69,-24.69,-24.69,-24.69,-24.69,-24.69,-162.43,-162.43,-162.43,-162.43,-162.43,pull
421,-152.67,-152.97,-153.01,-153.19,-153.19,-153.45,-153.44,-153.05,-152.6,-150.2,-148.22,-142.4,-139.44,-129.95,-124.51,-108.16,-93.93,-65.69,-57.27,-44.53,-40.06,-33.01,-31.16,-29.85,-30.39,-31.66,-32.61,-41.12,-51.12,-85.39,12.08,11.43,11.27,11.28,11.43,11.9,12.59,16.52,19.41,26.91,31.43,40.84,44.64,53.65,57.3,63.84,66.32,66.8,65.5,62.71,61.34,58.91,58.64,59.21,60.39,63.96,65.86,71.29,73.83,76.04,-149.99,-150.0,-150.1,-150.4,-150.45,-150.76,-150.89,-151.32,-151.19,-149.91,-148.76,-144.63,-142.1,-134.53,-129.78,-116.14,-104.06,-79.56,-72.41,-62.07,-58.74,-53.69,-52.37,-51.04,-50.87,-49.7,-49.32,-54.45,-62.79,-93.67,pull
422,-161.83,-162.15,-162.82,-163.23,-163.65,-163.24,-161.32,-160.26,-155.11,-149.64,-117.43,-80.98,-30.55,-21.98,-13.2,-10.85,-8.31,-7.21,-4.96,-4.17,-3.25,-2.86,-6.22,-21.34,-158.25,-164.41,-167.72,-167.98,-170.04,-170.5,50.3,50.17,50.39,50.51,51.01,51.59,55.72,58.78,68.59,73.44,81.56,82.98,77.55,73.47,65.18,61.75,54.92,52.38,50.51,51.75,58.73,64.21,77.17,84.9,80.59,73.41,60.8,56.41,46.84,42.69,-147.0,-147.29,-147.99,-148.5,-148.64,-148.27,-146.58,-146.0,-142.95,-138.48,-108.54,-73.54,-24.94,-16.91,-9.36,-7.45,-4.93,-3.95,-2.8,-2.66,-3.14,-3.68,-6.25,-19.5,-153.2,-157.81,-158.6,-157.64,-157.08,-156.56,pull
423,-165.07,-164.53,-164.46,-164.23,-163.5,-162.9,-161.78,-161.1,-159.12,-157.83,-153.47,-151.45,-146.8,-143.37,-129.04,-121.36,-99.05,-87.53,-60.77,-49.59,-32.61,-25.64,-12.33,-6.9,2.3,7.76,19.53,23.7,31.69,35.76,1.83,1.74,3.04,3.67,6.2,8.56,13.92,15.97,22.55,25.87,34.51,36.9,43.1,47.41,58.41,61.49,65.44,66.41,65.04,63.81,60.79,59.0,56.26,55.42,55.79,56.87,59.52,61.12,67.26,71.42,-150.52,-150.76,-151.0,-151.18,-150.48,-150.11,-148.76,-148.66,-148.18,-147.64,-144.65,-143.66,-140.1,-137.39,-125.38,-119.2,-101.54,-92.23,-71.42,-62.82,-50.96,-46.43,-37.67,-34.44,-29.08,-24.82,-12.84,-7.24,5.94,13.47,pull
424,-157.64,-157.61,-157.9,-158.25,-158.69,-159.52,-161.79,-162.32,-162.1,-160.84,-156.41,-150.74,-131.63,-97.37,-44.27,-28.28,-19.41,-15.59,-12.94,-13.53,-19.44,-29.45,-79.87,-142.48,-159.65,-163.42,-166.36,-167.83,-169.16,-169.72,51.65,51.57,51.59,51.5,51.31,51.12,49.99,50.58,53.86,57.58,65.27,70.78,78.25,81.5,79.02,74.52,67.59,63.93,62.33,64.93,72.34,78.03,84.78,81.62,71.98,66.43,59.43,54.16,47.7,42.65,-157.72,-157.49,-157.74,-157.8,-157.98,-158.3,-160.82,-160.92,-160.97,-160.05,-156.44,-151.44,-133.48,-100.19,-48.76,-33.63,-25.28,-22.52,-21.07,-22.34,-28.3,-37.52,-86.87,-148.5,-163.07,-165.62,-167.12,-167.53,-167.54,-166.88,pull
425,-165.75,-166.99,-167.85,-168.91,-169.38,-170.09,-169.97,-168.45,-166.35,-161.41,-151.34,-113.1,-70.7,-41.3,-32.7,-29.21,-28.01,-26.21,-26.42,-29.83,-36.69,-68.5,-114.51,-145.72,-155.73,-163.68,-168.2,-171.81,-173.35,-174.85,50.21,50.01,50.24,50.54,50.64,51.09,51.76,55.4,60.43,68.29,75.04,81.02,80.1,73.65,68.55,63.32,60.82,59.98,61.98,67.54,72.85,79.63,79.41,72.38,65.86,57.74,51.72,43.64,38.76,34.51,-155.08,-156.24,-157.05,-158.05,-158.36,-158.66,-158.3,-156.81,-154.7,-150.96,-141.95,-104.75,-63.12,-34.24,-26.18,-22.9,-22.02,-21.64,-22.89,-27.35,-34.73,-66.09,-111.3,-141.26,-149.94,-156.08,-159.58,-160.91,-161.44,-162.43,pull
426,-169.47,-167.75,-166.0,-164.46,-160.86,-157.0,-150.67,-147.02,-142.55,-139.34,-133.66,-128.71,-119.27,-109.5,-94.05,-79.54,-61.78,-50.29,-36.0,-27.28,-17.99,-14.32,-13.53,-15.18,-28.7,-54.75,-116.61,-137.5,-151.02,-157.04,37.03,36.03,35.81,37.21,41.22,43.9,46.27,47.45,49.69,51.64,55.18,57.89,62.16,64.92,67.36,67.75,66.25,64.26,61.31,59.5,57.58,58.74,63.83,68.92,77.84,82.45,82.41,79.53,75.31,72.78,-149.66,-147.68,-145.74,-143.34,-139.35,-134.93,-128.35,-123.81,-118.32,-114.52,-108.69,-103.95,-95.64,-87.14,-73.53,-60.87,-45.37,-36.09,-24.64,-18.03,-11.9,-10.2,-11.04,-13.5,-27.54,-53.16,-114.28,-134.45,-147.02,-152.28,pull
427,-160.16,-160.56,-160.78,-160.87,-160.38,-158.29,-156.66,-152.14,-148.05,-129.13,-108.44,-57.31,-41.82,-27.88,-24.87,-21.03,-19.46,-17.9,-16.57,-15.43,-17.13,-33.15,-80.48,-158.91,-165.7,-168.27,-168.67,-170.03,-170.84,-171.62,46.16,46.01,45.96,46.12,46.62,48.81,51.88,60.62,65.8,75.4,78.93,78.46,75.53,68.64,65.26,59.76,57.72,56.4,57.2,62.94,67.81,80.6,84.87,74.86,67.7,54.16,49.18,42.87,41.25,39.33,-144.21,-144.83,-145.08,-145.25,-145.03,-143.12,-142.19,-139.37,-135.73,-118.29,-98.48,-48.32,-32.69,-17.42,-13.7,-9.14,-8.19,-7.99,-7.85,-9.85,-12.1,-29.96,-77.29,-154.9,-161.8,-161.08,-160.07,-160.84,-162.01,-163.08,pull
428,-156.63,-156.59,-156.56,-156.31,-156.15,-155.05,-153.82,-150.08,-147.71,-136.74,-126.21,-81.35,-61.2,-37.27,-31.35,-26.73,-25.79,-24.2,-23.32,-21.22,-20.84,-23.37,-27.76,-54.07,-87.03,-139.93,-148.79,-158.13,-159.61,-162.18,52.85,52.8,52.64,52.31,52.34,52.9,53.78,59.51,62.88,71.18,74.88,78.74,77.53,70.87,67.17,60.02,57.07,52.15,50.71,51.15,53.74,62.81,68.15,78.0,80.14,73.27,68.29,56.37,50.39,39.92,-143.93,-143.9,-143.9,-143.77,-143.71,-142.83,-141.45,-138.83,-137.18,-127.78,-117.9,-74.51,-54.91,-30.86,-25.06,-19.69,-18.17,-15.73,-14.88,-14.04,-15.14,-20.16,-25.36,-51.93,-84.39,-135.1,-142.5,-149.11,-148.93,-148.24,pull
429,-161.64,-161.48,-161.38,-161.41,-162.2,-164.08,-164.07,-162.38,-159.22,-152.52,-143.57,-122.51,-102.74,-76.12,-62.74,-50.48,-43.7,-38.08,-36.61,-41.83,-55.14,-98.77,-126.84,-147.98,-154.04,-158.93,-161.03,-163.26,-164.57,-166.43,46.9,47.02,47.11,47.44,47.26,45.52,45.61,49.03,53.21,59.4,64.53,70.36,72.05,70.42,67.84,63.62,60.38,58.19,59.11,65.83,71.73,75.61,72.23,62.99,55.61,47.87,42.94,37.06,33.41,29.83,-147.75,-147.61,-147.51,-147.54,-148.27,-150.15,-149.24,-148.16,-145.26,-138.8,-130.09,-110.83,-92.04,-66.17,-52.96,-41.68,-35.86,-32.29,-32.71,-39.81,-53.47,-96.6,-123.32,-142.98,-146.98,-150.58,-151.66,-152.35,-152.87,-154.56,pull
430,-152.13,-152.26,-152.49,-152.72,-153.89,-154.9,-155.75,-155.02,-151.51,-148.01,-133.66,-121.54,-79.26,-59.5,-34.88,-28.8,-23.49,-22.45,-20.58,-20.54,-23.22,-30.21,-97.62,-140.02,-161.13,-164.07,-167.05,-167.65,-168.81,-169.86,42.87,42.79,42.56,42.47,42.18,41.72,42.67,44.57,52.87,57.88,68.47,72.39,76.0,74.75,70.15,67.89,64.16,63.27,63.43,64.73,71.56,76.37,83.47,79.69,66.61,59.39,45.02,38.46,28.37,24.79,-129.49,-129.68,-130.03,-130.24,-130.93,-131.53,-131.55,-131.09,-129.08,-126.6,-113.75,-102.31,-61.8,-42.49,-18.29,-12.2,-5.94,-4.72,-3.76,-4.53,-9.63,-17.23,-84.56,-126.16,-146.05,-147.53,-147.81,-146.93,-145.88,-146.22,pull
431,-153.87,-154.07,-154.11,-154.09,-153.89,-153.34,-153.2,-151.85,-150.78,-146.93,-144.48,-140.58,-137.31,-127.57,-122.55,-104.47,-92.53,-72.14,-62.18,-31.92,-19.35,-4.0,0.45,6.02,7.58,11.74,14.41,24.64,28.05,34.79,5.22,6.29,7.09,9.13,10.49,14.66,17.06,22.08,24.69,29.79,32.42,38.22,42.53,50.52,51.61,55.71,56.97,57.3,57.58,54.38,51.84,49.01,49.78,52.91,55.12,60.12,62.11,65.64,67.49,72.89,-146.46,-146.8,-146.52,-144.81,-143.12,-136.37,-134.63,-130.63,-128.51,-124.71,-122.76,-117.61,-113.82,-104.21,-99.36,-83.45,-74.5,-59.51,-52.6,-32.83,-24.62,-13.51,-9.62,-4.01,-1.84,4.6,8.4,21.15,25.95,35.92,pull
432,-156.98,-159.03,-159.49,-160.32,-160.68,-161.16,-160.63,-160.59,-159.19,-151.02,-141.93,-91.47,-62.01,-35.22,-30.43,-22.24,-19.41,-14.41,-12.37,-11.42,-11.33,-11.17,-12.9,-32.46,-155.41,-173.06,-172.59,-173.78,-174.09,-174.54,51.4,50.49,50.41,50.83,51.15,51.86,52.58,58.99,62.71,71.9,76.56,81.46,79.68,72.22,68.35,58.96,55.56,50.41,50.17,54.57,58.76,69.32,74.16,86.3,86.02,74.03,68.1,57.15,51.65,43.34,-146.96,-148.4,-148.85,-149.76,-150.2,-150.44,-149.21,-149.47,-148.17,-140.81,-132.29,-82.41,-53.26,-26.39,-21.39,-12.83,-10.18,-6.37,-5.65,-6.66,-7.59,-9.05,-10.56,-29.52,-152.61,-167.55,-164.95,-163.99,-162.96,-160.3,pull
433,-150.36,-150.46,-150.56,-150.89,-151.34,-151.89,-152.31,-153.02,-153.39,-154.04,-154.4,-153.35,-152.88,-152.04,-151.92,-150.03,-148.86,-145.89,-143.22,-138.12,-132.44,-112.98,-94.62,-57.53,-47.42,-27.71,-21.3,-9.52,-8.25,-13.32,10.28,10.2,10.12,9.84,9.68,10.36,10.38,9.9,9.27,6.21,4.03,2.35,2.89,8.09,11.68,19.76,23.84,32.76,38.09,51.62,56.18,65.77,69.19,68.4,67.24,63.39,61.86,60.18,60.95,64.95,-144.29,-144.3,-144.47,-145.07,-145.72,-147.13,-147.46,-147.53,-146.86,-148.38,-148.45,-148.33,-148.26,-148.39,-147.67,-144.25,-141.65,-138.29,-136.63,-133.63,-129.4,-113.78,-98.28,-66.87,-58.33,-42.47,-37.67,-28.11,-26.49,-29.08,pull
434,-166.73,-166.47,-166.72,-166.75,-167.07,-167.36,-167.2,-166.11,-163.12,-161.15,-146.82,-126.69,-54.62,-39.01,-27.87,-25.7,-23.7,-23.15,-22.63,-22.81,-24.03,-25.91,-38.02,-64.66,-146.38,-153.71,-161.86,-163.59,-165.42,-166.31,47.54,47.42,47.28,47.26,47.11,46.99,46.94,48.17,55.71,61.34,73.61,78.59,77.46,72.71,63.08,59.08,53.21,51.64,51.82,53.99,61.72,66.58,77.61,82.42,76.11,70.75,59.31,54.09,44.88,42.08,-148.5,-148.09,-148.29,-148.37,-148.63,-148.81,-148.14,-146.73,-144.66,-143.32,-130.42,-111.02,-39.77,-24.2,-12.55,-9.86,-6.75,-5.99,-7.33,-8.44,-12.07,-15.17,-29.18,-56.28,-136.63,-142.81,-149.33,-150.13,-149.81,-150.3,pull
435,-165.31,-165.24,-165.21,-164.59,-163.78,-162.29,-160.64,-157.91,-154.94,-149.37,-144.42,-134.14,-123.0,-98.78,-78.26,-53.1,-41.31,-30.7,-26.24,-24.68,-25.84,-35.41,-53.42,-102.07,-130.79,-146.85,-152.35,-157.3,-160.98,-164.66,30.6,29.43,26.85,26.06,29.2,35.04,39.27,46.19,51.05,57.93,62.65,68.8,72.17,74.82,74.66,71.28,67.75,63.28,62.15,64.06,68.11,75.17,79.67,81.75,78.5,71.87,67.77,62.76,59.49,55.71,-149.73,-148.65,-147.5,-144.67,-142.82,-141.73,-140.17,-137.33,-134.74,-130.15,-126.44,-118.21,-108.26,-85.3,-65.78,-43.1,-33.17,-25.77,-23.25,-23.4,-25.6,-35.65,-54.05,-102.87,-130.72,-145.62,-149.93,-153.54,-156.7,-159.46,pull
436,-155.26,-155.81,-156.75,-157.35,-157.88,-158.06,-156.22,-154.95,-147.71,-140.21,-98.57,-65.66,-32.08,-25.69,-20.62,-19.35,-17.91,-17.16,-15.61,-15.48,-17.75,-21.45,-44.23,-83.04,-145.14,-152.77,-160.56,-162.53,-165.66,-166.27,54.06,54.18,54.35,54.37,54.3,54.58,58.02,61.64,70.52,74.45,80.86,80.48,73.82,69.89,62.97,59.36,54.14,52.26,52.07,54.45,63.22,68.71,79.88,83.0,76.88,72.25,63.06,58.23,50.38,45.88,-143.83,-144.48,-145.44,-146.18,-146.53,-146.71,-145.31,-144.89,-139.93,-133.02,-93.13,-61.15,-29.11,-23.05,-17.93,-16.31,-14.37,-13.65,-13.53,-14.27,-17.9,-21.49,-43.67,-81.92,-141.29,-146.74,-151.87,-152.21,-153.31,-152.62,pull
437,-165.34,-165.4,-165.49,-165.6,-165.77,-165.77,-165.07,-164.67,-163.57,-162.63,-157.26,-151.19,-110.32,-73.87,-34.99,-28.71,-22.06,-20.13,-20.13,-20.13,-20.13,-20.13,-20.13,-20.13,-20.13,-20.13,-20.13,-20.13,-20.13,-20.13,39.35,39.24,39.06,38.92,38.33,38.1,38.71,41.02,50.22,56.06,68.77,74.07,82.14,82.35,76.99,74.01,69.04,67.47,67.47,67.47,67.47,67.47,67.47,67.47,67.47,67.47,67.47,67.47,67.47,67.47,-152.76,-152.68,-152.57,-152.56,-152.56,-152.47,-151.47,-151.03,-151.0,-150.39,-145.85,-139.9,-99.15,-62.79,-23.2,-16.22,-8.42,-6.3,-6.3,-6.3,-6.3,-6.3,-6.3,-6.3,-6.3,-6.3,-6.3,-6.3,-6.3,-6.3,pull
438,-147.42,-147.36,-147.25,-147.44,-148.97,-150.65,-155.83,-158.53,-162.03,-162.5,-162.38,-161.42,-157.46,-153.89,-140.44,-129.14,-85.51,-63.87,-41.23,-35.96,-30.64,-29.65,-33.42,-41.07,-78.57,-104.51,-136.56,-145.08,-154.93,-157.64,52.7,52.81,52.84,52.71,52.03,51.15,47.29,45.0,39.57,38.67,42.15,45.42,54.68,59.57,70.25,73.92,77.57,75.96,69.99,66.92,62.76,62.27,65.81,69.79,75.18,74.33,65.88,60.21,49.03,44.07,-140.1,-139.99,-139.81,-139.85,-140.34,-141.65,-144.83,-146.79,-148.88,-148.93,-150.03,-149.92,-148.49,-145.89,-134.29,-123.54,-80.62,-59.29,-36.45,-30.5,-23.99,-23.05,-28.1,-36.63,-73.7,-98.21,-127.81,-135.27,-142.44,-143.82,pull
439,-149.28,-149.53,-149.54,-150.05,-150.67,-153.31,-156.37,-159.26,-159.65,-156.67,-152.02,-138.54,-119.59,-75.91,-53.53,-38.17,-33.87,-30.77,-29.37,-29.36,-31.0,-37.75,-50.89,-106.03,-142.74,-163.46,-168.71,-171.86,-172.98,-173.78,49.48,50.0,50.31,51.05,51.42,50.9,49.42,48.2,49.4,55.88,61.55,70.08,74.82,75.92,72.08,64.79,60.06,55.15,53.8,56.27,60.41,68.7,75.05,79.92,76.11,66.23,58.49,48.8,41.7,34.54,-143.94,-144.21,-144.21,-144.27,-144.66,-146.68,-149.73,-152.4,-152.92,-151.27,-147.95,-136.09,-118.24,-76.29,-54.11,-38.96,-34.17,-31.01,-30.49,-31.97,-34.7,-41.87,-54.32,-107.92,-143.04,-161.72,-165.37,-166.55,-166.08,-165.37,pull
